file	producer_bucket	has_struct_layer	separable_cut_crease	n_struct_layers
250523_071235-751381.pdf	bcsi_packdesign			0
250523_071304-211063.PDF	bcsi_packdesign			0
250523_071309-353794.pdf	bcsi_packdesign			0
250523_071521-945434.pdf	cairo			0
250523_080328-719781.PDF	bcsi_packdesign			0
250523_080332-375329.pdf	bcsi_packdesign			0
250523_084955-906068.pdf	adobe	Y	Y	1
250523_084958-116854.pdf	adobe	Y	Y	1
250523_091828-269312.pdf	office_print			0
250622_071856.PDF	bcsi_packdesign			0
250622_071901.pdf	office_print			0
250722_052348.pdf	adobe	Y	Y	1
250722_074949.pdf	adobe			0
250723_093044-303351.pdf	cairo			0
250723_095612-927263.PDF	bcsi_packdesign			0
250723_095616-638819.pdf	adobe			0
250723_095930-543681.pdf	adobe			0
250723_100136-515154.pdf	adobe			0
250723_100200-688696.pdf	adobe			0
250723_112105-131810.pdf	adobe			0
250723_115226-792010.pdf	adobe			0
250723_120338-752496.pdf	adobe			0
250723_121255-227696.pdf	cairo			0
250723_162645-915044.pdf	office_print			0
250723_184703-355777.pdf	adobe			0
250822_020926-412986.PDF	bcsi_packdesign			0
250822_032536-913161.pdf	office_print			0
250822_032753-717470.PDF	adobe			0
250822_032758-836693.pdf	adobe	Y		1
250822_032803-282292.pdf	office_print			0
250822_040102-371336.pdf	office_print			0
250822_040106-734024.pdf	office_print			0
250822_042859-669693.pdf	other			0
250822_063319-637412.PDF	adobe			0
250822_063324-643419.pdf	adobe	Y	Y	1
250822_063327-415453.pdf	adobe	Y	Y	1
250822_092202-509532.pdf	adobe			0
250822_092340-538788.PDF	office_print			0
250822_092456-554649.pdf	adobe	Y	Y	1
250823_092602-559866.pdf	bcsi_packdesign			0
250823_092607-737349.PDF	bcsi_packdesign			0
250823_101229-155289.pdf	adobe	Y	Y	1
250823_101858-729626.pdf	adobe			0
250823_101939-469653.pdf	adobe			0
250823_141905-615038.PDF	bcsi_packdesign			0
250823_141908-661798.PDF	adobe	Y	Y	1
250823_141911-487341.PDF	adobe	Y	Y	1
250823_142627-175982.pdf	cairo			0
250823_145036-712097.pdf	other			0
250823_145050-351456.pdf	office_print			0
250823_160006-755374.pdf	cairo			0
250823_162438-301130.PDF	bcsi_packdesign			0
250823_171013-313734.pdf	office_print			0
250823_172440-428779.PDF	bcsi_packdesign			0
250823_174530-661617.pdf	office_print			0
250823_174533-805673.pdf	office_print			0
250823_174539-791771.pdf	office_print			0
250823_174543-798194.pdf	other			0
251022_063533-807948.PDF	bcsi_packdesign			0
251022_063539-602453.pdf	adobe	Y	Y	1
251022_071950-258353.pdf	cairo			0
251022_072006-966064.PDF	bcsi_packdesign			0
251022_072012-816092.pdf	bcsi_packdesign			0
251022_072034-438212.pdf	adobe			0
251022_072307-318924.PDF	bcsi_packdesign			0
251022_072314-958650.pdf	bcsi_packdesign			0
251022_072330-296979.pdf	adobe			0
251022_072334-827799.pdf	cairo			0
251022_085801-323193.PDF	bcsi_packdesign			0
251022_085811-444821.pdf	adobe	Y	Y	1
251022_093158-703716.PDF	bcsi_packdesign			0
251022_093201-103128.pdf	bcsi_packdesign			0
251022_094649-857113.pdf	adobe			0
251022_102232-753328.pdf	other			0
251022_102346-103155.pdf	other			0
251122_005751-582581.pdf	adobe			0
251122_005802-375722.PDF	adobe			0
251122_010723-174994.pdf	adobe			0
251122_010727-681496.PDF	adobe			0
251122_011909-658369.pdf	adobe			0
251122_011913-957234.PDF	adobe			0
251122_011935-957873.pdf	adobe			0
251122_011939-557764.PDF	adobe			0
251122_012002-636689.pdf	bcsi_packdesign			0
251122_012006-996966.PDF	bcsi_packdesign			0
251122_012027-515482.pdf	bcsi_packdesign			0
251122_012031-411881.PDF	bcsi_packdesign			0
251122_012056-782942.pdf	bcsi_packdesign			0
251122_012102-473138.PDF	bcsi_packdesign			0
251122_023637-245867.pdf	adobe			0
251122_025327-557527.pdf	adobe			0
251122_070316-336647.PDF	bcsi_packdesign			0
251122_070320-962528.pdf	bcsi_packdesign			0
251122_071329-772221.PDF	bcsi_packdesign			0
251122_071354-423736.pdf	bcsi_packdesign			0
251122_072344-259522.pdf	adobe	Y	Y	1
251122_072357-518397.PDF	adobe			0
251122_073221-271754.PDF	bcsi_packdesign			0
251122_073246-707114.pdf	bcsi_packdesign			0
251122_073300-676121.pdf	other			0
260123_004627-458420.PDF	bcsi_packdesign			0
260123_005124-928972.PDF	adobe			0
260123_012026-374789.pdf	adobe			0
260123_012041-679062.PDF	bcsi_packdesign			0
260123_012149-431459.PDF	adobe			0
260123_012159-158980.pdf	adobe			0
260123_012319-497046.pdf	adobe			0
260123_013553-691294.PDF	bcsi_packdesign			0
260123_013557-318686.pdf	bcsi_packdesign			0
260123_021605-328211.pdf	bcsi_packdesign			0
260123_021617-769477.pdf	other			0
260123_021625-818760.pdf	bcsi_packdesign			0
260123_025726-153426.PDF	bcsi_packdesign			0
260123_030543-328722.pdf	other			0
260123_032243-893721.pdf	office_print			0
260123_045502-313140.pdf	other			0
260123_045533-368117.PDF	bcsi_packdesign			0
260123_051323-673899.pdf	adobe	Y	Y	1
260123_051327-156577.pdf	adobe	Y	Y	1
260123_051333-666176.PDF	adobe			0
260123_052801-256525.pdf	adobe	Y	Y	1
260123_053411-855523.pdf	office_print			0
260123_054438-832856.pdf	adobe			0
260123_055252-443442.PDF	bcsi_packdesign			0
260123_055258-529740.pdf	adobe			0
260123_062641-344454.pdf	other			0
260123_063635-485029.pdf	cairo			0
260123_063648-623090.pdf	adobe			0
260123_064625-167336.PDF	bcsi_packdesign			0
260123_064628-949573.pdf	bcsi_packdesign			0
260123_064633-882194.pdf	other			0
260123_071128-189399.pdf	other			0
260123_072441-375684.PDF	bcsi_packdesign			0
260123_072445-222562.pdf	bcsi_packdesign			0
260123_072549-643481.pdf	other			0
260123_073321-271095.pdf	adobe			0
260123_073327-781087.pdf	adobe			0
260423_021550-665217.pdf	office_print			0
260423_024548-289311.pdf	adobe	Y		1
260423_031814-764652.pdf	adobe			0
260423_031817-401251.pdf	adobe			0
260423_033319-462060.pdf	cairo			0
260423_041216-997897.pdf	cairo			0
260423_071015-444136.PDF	bcsi_packdesign			0
260423_071026-542182.pdf	bcsi_packdesign			0
260423_072439-698312.PDF	bcsi_packdesign			0
260423_072446-313587.pdf	bcsi_packdesign			0
260423_073706-234396.pdf	other			0
260423_073749-245383.pdf	other			0
260423_073852-852799.pdf	adobe			0
260423_074229-416293.pdf	bcsi_packdesign			0
260423_075159-918827.PDF	bcsi_packdesign			0
260423_080044-979488.pdf	office_print			0
260423_080152-576530.pdf	other			0
260423_091751-407757.PDF	adobe			0
260423_091800-305745.PDF	adobe			0
260523_013309-399292.pdf	cairo			0
260523_024140-811176.pdf	adobe			0
260523_024144-591312.pdf	adobe	Y	Y	1
260523_024148-433287.pdf	adobe	Y	Y	1
260523_054452-637019.pdf	adobe			0
260523_060225-529594.PDF	bcsi_packdesign			0
260523_065634-637915.pdf	cairo			0
260523_081531-973193.pdf	adobe	Y	Y	1
260523_081826-907657.PDF	adobe			0
260523_082628-699691.pdf	cairo			0
260523_083058-711795.pdf	adobe			0
260523_095412-735943.PDF	bcsi_packdesign			0
260523_095424-805736.PDF	bcsi_packdesign			0
260523_095430-521196.pdf	adobe			0
260623_014725-497313.PDF	bcsi_packdesign			0
260623_014741-984025.pdf	bcsi_packdesign			0
260623_015044-602425.pdf	bcsi_packdesign			0
260623_015107-474855.PDF	bcsi_packdesign			0
260623_015411-996490.pdf	bcsi_packdesign			0
260623_015421-285270.PDF	bcsi_packdesign			0
260623_015813-423196.pdf	bcsi_packdesign			0
260623_015824-189610.PDF	bcsi_packdesign			0
260623_020806-334546.PDF	bcsi_packdesign			0
260623_020817-749661.pdf	bcsi_packdesign			0
260623_021935-127119.pdf	adobe	Y	Y	1
260623_023202-566329.pdf	cairo			0
260623_023904-551223.pdf	adobe			0
260623_062452-991840.PDF	bcsi_packdesign			0
260623_100201-752579.pdf	adobe			0
260623_100320-143225.pdf	cairo			0
260722_024823.pdf	adobe			0
260722_060617.PDF	adobe			0
260722_060621.pdf	adobe	Y	Y	1
260723_111124-731977.pdf	adobe			0
260723_111131-531014.PDF	bcsi_packdesign			0
260723_111146-192892.pdf	adobe			0
260723_111242-727442.pdf	adobe			0
260723_111252-539110.PDF	bcsi_packdesign			0
260723_111259-801652.pdf	adobe			0
260723_115231-763573.pdf	cairo			0
260723_130438-283288.pdf	cairo			0
260723_143335-951596.pdf	office_print			0
260723_144120-931451.pdf	office_print			0
260723_144340-117841.pdf	adobe			0
260723_145908-864681.pdf	adobe	Y	Y	1
260723_151028-136726.pdf	cairo			0
260723_151445-762970.pdf	cairo			0
260723_160715-923335.pdf	adobe			0
260723_160726-316530.pdf	adobe			0
260723_162749-144239.PDF	bcsi_packdesign			0
260723_162753-451458.pdf	bcsi_packdesign			0
260723_173642-532091.PDF	bcsi_packdesign			0
260723_173648-337159.pdf	bcsi_packdesign			0
260723_175038-325835.PDF	adobe			0
260723_175043-958795.pdf	adobe			0
260723_175053-429976.pdf	adobe			0
260723_180036-206135.PDF	bcsi_packdesign			0
260723_180311-986043.pdf	bcsi_packdesign			0
260723_181505-931415.PDF	adobe			0
260723_181510-715368.pdf	adobe			0
260822_030713-212562.PDF	bcsi_packdesign			0
260822_030716-246077.pdf	adobe	Y	Y	1
260822_031939-511344.pdf	adobe			0
260822_032639-424613.pdf	adobe			0
260822_043455-703961.PDF	bcsi_packdesign			0
260822_062920-566986.PDF	bcsi_packdesign			0
260822_080137-657592.pdf	other			0
260822_092650-205889.pdf	cairo			0
260822_093704-862918.pdf	adobe			0
260822_093727-462719.pdf	adobe			0
260822_093745-442034.pdf	adobe			0
260822_093758-774624.pdf	adobe			0
260823_125714-209133.pdf	adobe			0
260823_125723-715971.pdf	office_print			0
260823_151104-367157.pdf	office_print			0
260823_163746-272658.pdf	cairo			0
260922_025100-601621.PDF	bcsi_packdesign			0
260922_025104-106335.pdf	bcsi_packdesign			0
260922_034758-712134.pdf	cairo			0
260922_054548-532457.pdf	other			0
260922_072351-289766.pdf	adobe			0
260922_072935-386497.pdf	adobe	Y	Y	1
260922_073223-703394.pdf	other			0
260922_090050-152859.pdf	office_print			0
260922_093616-452719.pdf	bcsi_packdesign			0
260922_093619-913335.pdf	bcsi_packdesign			0
260922_094503-887960.pdf	bcsi_packdesign			0
260922_094507-308293.pdf	bcsi_packdesign			0
260922_094556-424311.pdf	bcsi_packdesign			0
260922_094600-316347.pdf	bcsi_packdesign			0
260922_095255-593595.pdf	bcsi_packdesign			0
260922_095302-336922.pdf	adobe	Y	Y	1
260922_095546-257421.pdf	bcsi_packdesign			0
260922_095550-592517.pdf	adobe	Y	Y	1
260922_095707-853212.pdf	bcsi_packdesign			0
261022_012958-685133.pdf	bcsi_packdesign			0
261022_013019-172592.PDF	bcsi_packdesign			0
261022_013209-806184.pdf	other			0
261022_043114-669512.pdf	other			0
261022_043556-107751.PDF	bcsi_packdesign			0
261022_063912-721110.pdf	adobe	Y	Y	1
261022_063920-265236.pdf	adobe	Y	Y	1
261022_063925-829874.pdf	adobe	Y	Y	1
261022_063929-516534.pdf	adobe	Y	Y	1
261022_064553-583323.pdf	adobe			0
261022_064557-616116.pdf	adobe			0
261022_070429-469836.pdf	adobe			0
261022_070853-682849.pdf	adobe			0
261022_070858-698312.pdf	adobe			0
261022_071100-773327.pdf	office_print			0
261022_071253-454162.pdf	other			0
261022_080238-273737.pdf	office_print			0
261022_080309-159163.pdf	other			0
261022_081124-563114.PDF	bcsi_packdesign			0
261022_081130-585788.pdf	bcsi_packdesign			0
261022_095721-211814.pdf	office_print			0
261022_100139-233885.pdf	cairo			0
261122_004752-794567.pdf	adobe			0
261122_004829-244451.pdf	adobe			0
261122_004951-886187.pdf	adobe			0
261122_013519-407127.pdf	cairo			0
261122_015905-779484.pdf	cairo			0
261122_024716-465870.pdf	office_print			0
261122_024748-813817.PDF	bcsi_packdesign			0
261122_024753-562665.pdf	bcsi_packdesign			0
261222_014310-689720.pdf	office_print			0
261222_023638-433168.pdf	adobe			0
261222_024050-978977.pdf	office_print			0
261222_025644-964446.pdf	cairo			0
261222_055157-799090.pdf	adobe			0
261222_055215-642485.pdf	adobe			0
261222_072947-304547.pdf	adobe			0
261222_090221-762523.pdf	bcsi_packdesign			0
261222_090231-225951.PDF	bcsi_packdesign			0
270123_020243-973695.pdf	adobe			0
270123_020530-186283.pdf	adobe			0
270123_020949-714289.pdf	adobe			0
270123_022432-247212.pdf	cairo			0
270123_025653-772074.pdf	cairo			0
270123_032926-844893.pdf	cairo			0
270123_060757-494644.PDF	adobe			0
270123_061808-665874.pdf	adobe			0
270123_061811-968832.PDF	bcsi_packdesign			0
270123_061814-196968.pdf	bcsi_packdesign			0
270123_063345-515692.pdf	other			0
270123_064117-333559.pdf	other			0
270123_084159-358720.pdf	adobe			0
270123_084408-981027.PDF	adobe			0
270123_084416-352653.pdf	adobe	Y	Y	1
270123_084446-145711.PDF	adobe			0
270123_084451-934028.pdf	adobe	Y	Y	1
270123_084503-605394.pdf	adobe			0
270123_085954-384524.pdf	adobe	Y		1
270123_090046-474911.pdf	adobe	Y		1
270123_090117-601831.pdf	adobe	Y		1
270223_003923-122140.PDF	adobe			0
270223_003928-967662.pdf	adobe	Y	Y	1
270223_011051-244369.pdf	adobe	Y	Y	1
270223_011059-826877.PDF	bcsi_packdesign			0
270223_020009-148085.pdf	adobe			0
270223_021619-862526.pdf	adobe			0
270223_025451-519321.pdf	office_print			0
270223_031001-285417.PDF	adobe			0
270223_031004-897959.pdf	adobe	Y	Y	1
270223_043748-573989.pdf	cairo			0
270223_051019-319737.pdf	office_print			0
270223_054018-408424.PDF	adobe			0
270223_054022-364754.pdf	adobe	Y	Y	1
270223_063120-492661.pdf	adobe			0
270223_063446-608520.PDF	adobe			0
270323_011923-772248.pdf	other			0
270323_011942-964684.PDF	adobe			0
270323_011944-567920.pdf	adobe	Y	Y	1
270323_012234-289163.PDF	bcsi_packdesign			0
270323_012240-956823.pdf	adobe	Y	Y	1
270323_014503-486920.pdf	adobe	Y	Y	1
270323_014533-985468.pdf	office_print			0
270323_014539-965679.pdf	cairo			0
270323_015247-388243.PDF	adobe			0
270323_015250-286769.pdf	adobe	Y	Y	1
270323_020936-742698.pdf	adobe	Y		1
270323_021020-295444.pdf	adobe			0
270323_023546-225321.pdf	other			0
270323_032142-653810.PDF	bcsi_packdesign			0
270323_032149-342928.pdf	bcsi_packdesign			0
270323_032631-708164.pdf	adobe			0
270323_034841-679657.pdf	bcsi_packdesign			0
270323_034845-437398.PDF	bcsi_packdesign			0
270323_035127-534221.pdf	other			0
270323_054331-449892.pdf	other			0
270323_062717-601675.PDF	bcsi_packdesign			0
270323_062721-378480.pdf	bcsi_packdesign			0
270323_080852-399832.pdf	other			0
270323_083929-888288.pdf	adobe	Y	Y	1
270323_084003-344874.pdf	adobe	Y	Y	1
270323_084012-871985.PDF	adobe			0
270323_084215-947810.pdf	other			0
270323_084458-691349.pdf	other			0
270323_084619-641974.pdf	other			0
270323_084710-482817.pdf	other			0
270323_084711-172291.pdf	adobe			0
270423_010138-412146.pdf	office_print			0
270423_035432-784084.pdf	adobe			0
270423_043156-611529.PDF	bcsi_packdesign			0
270423_081552-256224.pdf	adobe			0
270423_084255-559747.PDF	bcsi_packdesign			0
270423_084306-745969.pdf	bcsi_packdesign			0
270423_085634-239642.pdf	adobe			0
270423_090627-317187.pdf	bcsi_packdesign			0
270423_090630-315597.PDF	bcsi_packdesign			0
270423_091310-384487.PDF	bcsi_packdesign			0
270423_091314-237815.pdf	bcsi_packdesign			0
270423_093129-572729.PDF	bcsi_packdesign			0
270423_093156-604764.pdf	bcsi_packdesign			0
270423_093653-725615.PDF	bcsi_packdesign			0
270423_093659-607587.pdf	bcsi_packdesign			0
270423_094131-912256.PDF	bcsi_packdesign			0
270423_094141-509595.pdf	bcsi_packdesign			0
270523_070601-936184.pdf	bcsi_packdesign			0
270523_070604-279164.PDF	bcsi_packdesign			0
270523_073059-807628.pdf	bcsi_packdesign			0
270523_073103-526295.PDF	bcsi_packdesign			0
270523_073808-498180.pdf	bcsi_packdesign			0
270523_073811-474161.PDF	bcsi_packdesign			0
270523_075739-551678.pdf	adobe			0
270523_075743-383892.pdf	bcsi_packdesign			0
270523_075747-573743.PDF	bcsi_packdesign			0
270622_015927.pdf	adobe			0
270622_015949.pdf	adobe			0
270622_015957.pdf	adobe			0
270622_020300.pdf	office_print			0
270622_020406.pdf	other			0
270622_023924.pdf	other			0
270622_024023.pdf	other			0
270622_084916.pdf	bcsi_packdesign			0
270622_090454.pdf	cairo			0
270622_095304.pdf	office_print			0
270622_095309.pdf	other			0
270622_101135.pdf	other			0
270622_101138.pdf	office_print			0
270622_101820.pdf	other			0
270622_101826.pdf	office_print			0
270623_012526-456382.PDF	bcsi_packdesign			0
270623_012530-165142.pdf	bcsi_packdesign			0
270623_021342-108445.pdf	adobe	Y	Y	1
270623_021438-869871.PDF	bcsi_packdesign			0
270623_021454-182171.pdf	bcsi_packdesign			0
270623_021603-492123.pdf	cairo			0
270623_021609-848018.pdf	cairo			0
270623_025129-375027.pdf	adobe	Y	Y	1
270623_151426-135564.pdf	adobe			0
270623_164949-467223.pdf	adobe	Y	Y	1
270623_165001-354096.pdf	cairo			0
270623_173335-719662.pdf	other			0
270623_173553-635639.pdf	adobe	Y	Y	1
270623_180715-908015.pdf	cairo			0
270623_180817-966666.pdf	adobe	Y	Y	1
270722_060416.pdf	adobe			0
270722_063108.pdf	other			0
270722_073041.pdf	adobe			0
270722_093052.pdf	bcsi_packdesign			0
270722_093056.pdf	bcsi_packdesign			0
270722_093059.pdf	office_print			0
270722_093505.pdf	office_print			0
270722_093909.pdf	office_print			0
270722_094141.pdf	office_print			0
270722_094436.pdf	bcsi_packdesign			0
270722_094442.pdf	bcsi_packdesign			0
270722_094447.pdf	office_print			0
270722_094537.pdf	office_print			0
270722_094623.pdf	bcsi_packdesign			0
270722_094631.pdf	bcsi_packdesign			0
270722_094637.pdf	office_print			0
270722_094706.pdf	office_print			0
270723_100923-629175.pdf	adobe	Y	Y	1
270723_100939-538570.pdf	other			0
270723_104509-954420.pdf	cairo			0
270723_112001-622726.pdf	cairo			0
270723_112333-319197.pdf	cairo			0
270723_114952-266433.pdf	cairo			0
270723_115148-373620.pdf	cairo			0
270723_143447-583659.pdf	cairo			0
270723_144420-242687.pdf	cairo			0
270723_161921-733694.PDF	bcsi_packdesign			0
270723_161926-957388.pdf	bcsi_packdesign			0
270723_162409-922165.PDF	bcsi_packdesign			0
270723_162412-285116.pdf	bcsi_packdesign			0
270723_164342-219461.PDF	bcsi_packdesign			0
270922_083506-175233.pdf	office_print			0
270922_092651-807116.PDF	adobe			0
270922_092700-282383.pdf	bcsi_packdesign			0
270922_105837-589626.pdf	other			0
270922_105843-739177.pdf	adobe			0
270922_105848-216674.pdf	adobe			0
271022_012828-439354.pdf	bcsi_packdesign			0
271022_012835-716237.pdf	bcsi_packdesign			0
271022_013238-227485.PDF	adobe			0
271022_013245-468246.pdf	cairo			0
271022_013932-406322.pdf	other			0
271022_013939-142887.pdf	bcsi_packdesign			0
271022_013948-318714.pdf	bcsi_packdesign			0
271022_021120-895137.pdf	adobe	Y	Y	1
271022_021123-478931.PDF	bcsi_packdesign			0
271022_021127-268387.pdf	adobe	Y	Y	1
271022_021938-924413.PDF	bcsi_packdesign			0
271022_021943-133555.pdf	bcsi_packdesign			0
271022_023055-816540.PDF	bcsi_packdesign			0
271022_023108-758217.pdf	bcsi_packdesign			0
271022_024406-107724.pdf	bcsi_packdesign			0
271022_024413-955919.PDF	bcsi_packdesign			0
271022_063108-484946.pdf	office_print			0
271022_075541-507220.pdf	bcsi_packdesign			0
271022_075544-697654.PDF	bcsi_packdesign			0
271022_094556-572070.pdf	adobe			0
271022_094703-321367.pdf	adobe	Y	Y	1
271022_094823-344489.pdf	adobe			0
271022_094853-609597.PDF	bcsi_packdesign			0
271022_095105-506717.pdf	cairo			0
271222_013732-365924.PDF	adobe			0
271222_013740-268772.pdf	adobe	Y	Y	1
271222_013927-662968.pdf	adobe			0
271222_062334-518754.pdf	cairo			0
271222_084331-798999.pdf	adobe	Y	Y	1
271222_091503-374880.pdf	adobe			0
271222_234347-996756.pdf	adobe			0
280123_004855-271754.PDF	bcsi_packdesign			0
280123_004904-707114.pdf	bcsi_packdesign			0
280123_004933-997779.PDF	bcsi_packdesign			0
280123_004936-861684.pdf	bcsi_packdesign			0
280123_022111-629176.pdf	adobe	Y		1
280123_031350-685251.pdf	cairo			0
280123_032453-534074.pdf	cairo			0
280123_080011-145226.pdf	office_print			0
280123_080025-595725.pdf	other			0
280123_082640-999578.pdf	office_print			0
280223_002302-917236.PDF	adobe			0
280223_002305-862827.pdf	adobe	Y		1
280223_002643-671141.PDF	adobe			0
280223_002646-232981.pdf	adobe	Y		1
280223_002956-534943.PDF	adobe			0
280223_002959-157812.pdf	adobe	Y		1
280223_003014-969544.pdf	cairo			0
280223_003242-427463.pdf	cairo			0
280223_003306-636177.pdf	cairo			0
280223_010844-581915.pdf	office_print			0
280223_015526-339050.pdf	office_print			0
280223_030121-453294.pdf	other			0
280223_062718-923426.PDF	bcsi_packdesign			0
280223_062724-898288.pdf	bcsi_packdesign			0
280223_070412-178112.pdf	cairo			0
280223_071536-679145.pdf	bcsi_packdesign			0
280223_071544-689482.PDF	bcsi_packdesign			0
280223_073546-142384.pdf	bcsi_packdesign			0
280223_073558-183314.PDF	bcsi_packdesign			0
280223_073957-374132.PDF	bcsi_packdesign			0
280223_074005-619953.pdf	bcsi_packdesign			0
280223_074704-752075.PDF	bcsi_packdesign			0
280223_075609-468630.pdf	bcsi_packdesign			0
280223_075630-926514.PDF	bcsi_packdesign			0
280223_075737-776844.PDF	bcsi_packdesign			0
280223_075745-662156.pdf	bcsi_packdesign			0
280223_075922-377878.PDF	bcsi_packdesign			0
280223_075948-472242.pdf	bcsi_packdesign			0
280223_080043-752158.PDF	bcsi_packdesign			0
280223_080051-608189.pdf	bcsi_packdesign			0
280223_080233-702043.PDF	bcsi_packdesign			0
280223_080304-382660.pdf	bcsi_packdesign			0
280223_080510-564949.PDF	bcsi_packdesign			0
280223_080518-104452.pdf	bcsi_packdesign			0
280223_080631-445479.PDF	bcsi_packdesign			0
280223_080638-489652.pdf	bcsi_packdesign			0
280223_080737-994453.PDF	bcsi_packdesign			0
280223_080746-335359.pdf	bcsi_packdesign			0
280223_081857-355422.pdf	bcsi_packdesign			0
280223_081907-472718.PDF	bcsi_packdesign			0
280223_083736-855769.pdf	other			0
280223_085157-233639.pdf	other			0
280223_085733-717918.pdf	other			0
280323_014911-658396.pdf	other			0
280323_015207-286341.pdf	other			0
280323_025310-502241.pdf	cairo			0
280323_053833-877952.PDF	bcsi_packdesign			0
280323_053840-533681.pdf	bcsi_packdesign			0
280323_053906-231245.pdf	other			0
280323_061126-551853.PDF	bcsi_packdesign			0
280323_061140-872616.pdf	bcsi_packdesign			0
280323_080044-912859.pdf	adobe			0
280323_080057-308742.PDF	bcsi_packdesign			0
280323_080100-695224.pdf	bcsi_packdesign			0
280323_081940-516442.pdf	bcsi_packdesign			0
280323_081948-236435.PDF	bcsi_packdesign			0
280323_085225-795043.PDF	adobe			0
280323_085228-152475.pdf	adobe			0
280323_085907-329828.PDF	adobe			0
280323_085909-286761.pdf	adobe			0
280323_090820-297482.pdf	adobe			0
280323_090826-267483.pdf	adobe			0
280323_090832-996454.pdf	adobe			0
280323_090836-557226.pdf	adobe			0
280323_090841-457854.pdf	adobe			0
280323_090845-647613.pdf	adobe			0
280323_091755-383345.pdf	office_print			0
280323_103812-454821.pdf	office_print			0
280323_103816-235292.pdf	office_print			0
280323_103820-921990.pdf	office_print			0
280323_110425-696392.pdf	adobe	Y		1
280423_013524-599324.pdf	other			0
280423_024752-143847.pdf	office_print			0
280423_030540-822437.pdf	other			0
280423_043608-762944.pdf	office_print			0
280423_062847-998410.pdf	bcsi_packdesign			0
280423_062854-835369.PDF	bcsi_packdesign			0
280423_082955-754287.PDF	bcsi_packdesign			0
280423_093559-844080.PDF	adobe			0
280423_095406-138316.pdf	cairo			0
280622_012745.pdf	other			0
280622_012753.pdf	office_print			0
280622_014139.pdf	other			0
280622_015438.pdf	other			0
280622_015557.pdf	other			0
280622_022132.pdf	office_print			0
280622_022251.pdf	cairo			0
280622_032748.pdf	office_print			0
280622_040407.pdf	other			0
280622_054458.pdf	adobe	Y	Y	1
280622_062508.pdf	adobe	Y	Y	1
280622_062520.pdf	office_print			0
280622_064333.pdf	office_print			0
280622_064341.pdf	adobe	Y	Y	1
280622_064739.pdf	cairo			0
280622_073134.pdf	adobe	Y	Y	1
280622_073142.pdf	office_print			0
280622_092908.PDF	bcsi_packdesign			0
280622_092914.pdf	bcsi_packdesign			0
280622_093234.pdf	office_print			0
280622_094257.pdf	other			0
280622_094337.pdf	office_print			0
280622_124358.pdf	adobe			0
280623_100725-545069.pdf	adobe	Y	Y	1
280623_101652-825370.pdf	office_print			0
280623_104014-503382.pdf	cairo			0
280623_105841-277337.pdf	cairo			0
280623_112522-146194.pdf	office_print			0
280623_123211-666267.pdf	bcsi_packdesign			0
280623_123215-182747.PDF	bcsi_packdesign			0
280623_124500-918077.pdf	office_print			0
280623_152056-944173.pdf	office_print			0
280623_182226-226791.pdf	adobe	Y	Y	1
280823_101230-462636.PDF	bcsi_packdesign			0
280823_101239-463559.pdf	bcsi_packdesign			0
280823_115203-969462.pdf	adobe	Y	Y	1
280823_142901-392476.pdf	cairo			0
280823_145410-858976.pdf	bcsi_packdesign			0
280823_145419-713751.PDF	bcsi_packdesign			0
280823_145726-202982.pdf	adobe	Y	Y	1
280823_160847-121719.pdf	office_print			0
280823_174423-892314.pdf	adobe			0
280922_015352-108472.pdf	bcsi_packdesign			0
280922_015400-886124.PDF	adobe			0
280922_070016-933999.PDF	bcsi_packdesign			0
280922_070230-269522.PDF	bcsi_packdesign			0
280922_083336-817590.pdf	office_print			0
280922_083408-509175.pdf	office_print			0
280922_083531-804566.pdf	adobe			0
280922_083534-488783.pdf	adobe			0
280922_083550-972289.pdf	other			0
280922_083726-746956.pdf	adobe			0
280922_083728-359616.pdf	adobe			0
280922_083734-598310.pdf	other			0
280922_083823-921241.pdf	adobe			0
280922_083826-779274.pdf	adobe			0
280922_083832-734982.pdf	other			0
280922_084003-252834.pdf	adobe			0
280922_084006-709480.pdf	adobe			0
280922_084013-476892.pdf	other			0
280922_091358-236581.pdf	bcsi_packdesign			0
280922_091402-597315.pdf	adobe	Y		1
280922_091604-461613.pdf	bcsi_packdesign			0
280922_091607-601347.pdf	adobe	Y		1
280922_091700-527521.pdf	bcsi_packdesign			0
280922_091706-943460.pdf	adobe	Y		1
280922_091919-259824.pdf	bcsi_packdesign			0
280922_091923-712911.pdf	adobe	Y	Y	1
280922_092038-421880.pdf	bcsi_packdesign			0
280922_092041-551853.pdf	adobe	Y	Y	1
280922_092146-471823.pdf	bcsi_packdesign			0
280922_092150-274485.pdf	adobe	Y	Y	1
281022_013558-126342.pdf	cairo			0
281022_032837-732370.PDF	bcsi_packdesign			0
281022_062623-692674.pdf	bcsi_packdesign			0
281022_062628-566868.PDF	bcsi_packdesign			0
281022_062704-485247.pdf	bcsi_packdesign			0
281022_062712-614470.PDF	bcsi_packdesign			0
281022_081229-479744.PDF	bcsi_packdesign			0
281022_081246-837534.pdf	bcsi_packdesign			0
281022_101717-312683.pdf	adobe			0
281022_101725-873246.pdf	adobe			0
281122_021156-675034.pdf	bcsi_packdesign			0
281122_021202-461046.PDF	bcsi_packdesign			0
281122_021751-443651.pdf	bcsi_packdesign			0
281122_021822-345057.PDF	bcsi_packdesign			0
